,venue_name,id,created_at,text
1635,GoodLife Fitness North York Ferrand and Rochefort,5217e3cd11d2e439bd833764,2013-08-23T22:35:57.000Z,They closed the bar / restaurant :-(
1636,GoodLife Fitness North York Ferrand and Rochefort,50b54c74e4b018567dc9f682,2012-11-27T23:27:48.000Z,Smells like dirty BO. Go later in the evening to avoid crowds.
1637,GoodLife Fitness North York Ferrand and Rochefort,56a523dd498ec0d7a883a6d9,2016-01-24T19:19:57.000Z,Not bad place
1638,GoodLife Fitness North York Ferrand and Rochefort,502c1fcee4b07c0c588b9272,2012-08-15T22:16:46.000Z,Members here are kind of gross. It always smells like dirty feet in the change rooms.
1639,The Haven Gym,524b434f11d20355f2901e72,2013-10-01T21:49:03.000Z,"Great amenity to have in the condo complex, residents only!"
1640,The Basement Yoga & Fitness Studio,54f750ac498e9dba0d4e742e,2015-03-04T18:36:28.000Z,Ya'ara led us through a fairly energetic class this morning.   Lots of flows and it was all capped off with a series of balance poses. Loved the post clasd assisted wheel pose at the end.
1641,The Basement Yoga & Fitness Studio,536bd3b5498e433a5684ef5a,2014-05-08T18:57:57.000Z,"Studio is relatively new and classes still small, less than 10 participants.   So more attention from instructors if you are so inclined. All are very approachable :)"
1642,The Basement Yoga & Fitness Studio,556f31cf498e289dc0d0a001,2015-06-03T16:56:47.000Z,Holly's class included some new poses that I haven't done before. One example was an upper body twist that she described as pigeon for your arms.
1643,The Basement Yoga & Fitness Studio,54c121f1498e16a5f5a3d9b7,2015-01-22T16:14:41.000Z,"1st. Class with Ya'ara... Excellent, well seasoned  instructor that really understands what Yoga is and the classic  intent in practicing it."
1644,The Basement Yoga & Fitness Studio,54ff0816498eb6f275265b09,2015-03-10T15:04:54.000Z,"Do ur abdominals need attention? Come to Bex's Yogalates class on Tuesday mornings... your whole body will tingle, in a good way ;)"
1645,The Basement Yoga & Fitness Studio,54084eaf498e296de2fb3cf1,2014-09-04T11:36:15.000Z,Great Flow class with Patricia  that begins with long held twists to warm you up...
1646,The Basement Yoga & Fitness Studio,54f092e2498e56c22a51827b,2015-02-27T15:53:06.000Z,Very energetic class with plenty of Vinyassas to keep our juiced flowing...
1647,The Basement Yoga & Fitness Studio,53e6519f498e2f49d9c59737,2014-08-09T16:51:43.000Z,Strong Hatha flow with a really focused and intense 20+ minutes in the core of the class. Thanks Patricia
1648,The Basement Yoga & Fitness Studio,536bd30b498e55c12316728f,2014-05-08T18:55:07.000Z,Stay in touch with class and instructor changes by subscribing to their email list.
1649,The Basement Yoga & Fitness Studio,5373a16f11d28eeb4afcd1d0,2014-05-14T17:01:35.000Z,"Patricia really works you for the Vinyasa class. The term building an internal fire, applies big time..."
1651,Mayfair Racquet & Fitness Club,4f231aaee4b0502589d39a57,2012-01-27T21:44:14.000Z,Surprisingly best massage in the city!
1652,Mayfair Racquet & Fitness Club,4d8694590a0d14569aad15cc,2011-03-20T23:57:13.000Z,Non exec membership is better deal; layout makes no sense for exec membership
1653,Mayfair Racquet & Fitness Club,667d927b1028411f47e4c33f,2024-06-27T16:25:31.000Z,Клуб любителей цветочного принта)))
1654,Paramount Ice Complex Ltd,5e45e4c8decf7700074e23a7,2020-02-14T00:07:36.000Z,Good facility
1655,Discovery Gymnastics,50cdeeb6e4b06f07dec41bbf,2012-12-16T15:54:30.000Z,Kids love the classes and they also do private parties. We Know the Neighborhood!!!
1656,Ol-Si Dance Sport,4bf6d21d70c603bb96699cb4,2010-05-21T18:34:05.000Z,One of the best Dance Studios in the city for Ballroom.  Very technical with champion teachers.
1657,Bestcom,58cc473a102f47132c7de326,2017-03-17T20:29:46.000Z,"Your Security, Home Automation and Networking Solution."
1658,Wynn Fitness Clubs,519f6a71498e4ba6fecd9b43,2013-05-24T13:26:09.000Z,"Have you tried Jake Edmondson as a personal trainer? He's great! Reliable, knowledgable and has helped me tremendously strive toward my goals."
1659,Wynn Fitness Clubs,515ed98ee4b03b9c24f4d41c,2013-04-05T14:02:54.000Z,"Come early in the morning. Less people, more cardio & weight machines avail to get your workout done on time! In the evening... So busy!!"
1660,Wynn Fitness Clubs,513e71fee4b0855bda6ce1ee,2013-03-12T00:08:30.000Z,If it's busy good chance the showers could run out of hot water. That's what happened today... But I didn't mind great to cool me down after spin.
1661,Wynn Fitness Clubs,5117f486e4b0665cea8b9445,2013-02-10T19:27:02.000Z,Lockers suck here! It's Canada we need more then 4 full sized lockers... What's with the billion small ones??!! Come-on... And then your not allowed to bring your bag out when you work out. Brutal!!
1662,Wynn Fitness Clubs,515d6b3ae4b020711ac07879,2013-04-04T11:59:54.000Z,My personal trainer cancelled 1 hour before a session. It's like no biggie to them... something just came up. Its not the first time this has happened. I told management and they don't really care.
1663,Wynn Fitness Clubs,53e4e819498efcb6028025e6,2014-08-08T15:09:13.000Z,We doing leggs today!
1664,Wynn Fitness Clubs,4ff694a8e4b0a0306bf4cf1f,2012-07-06T07:32:56.000Z,"The gym is good, but the management and the personal sucks, they're very rude, they hardly say hi to you, I can't wait to finish my contract to move to another gym, DONT SIGN UP HERE!"
1665,Wynn Fitness Clubs,4f4810d3e4b0bde5088eb905,2012-02-24T22:36:03.000Z,Try the steam room!
1666,Harmony Fitness,4ca4b93cf88a95215b65b449,2010-09-30T16:22:20.000Z,"Zumba, Kangoo, Spin, TRX, Kettling and more!!!"
1667,Warrior Muay Thai,4b63b9a270c603bb081e91b4,2010-01-30T04:46:26.000Z,"Zubair Khan, Christopher Williams and Sean Wang FTW"
1677,Aviva Centre,55902f5e498ed39022cf168e,2015-06-28T17:31:10.000Z,"Did you know you can try your serves, forehands & backhands on the site of the Rogers Cup where some of tennis' biggest stars play? Join #moveready to connect with community members & organize games."
1678,Aviva Centre,511e9abae4b0c37ddcf8e972,2013-02-15T20:29:46.000Z,"PCL constructed this project under major time constraints, as the client had committed to hosting a major tennis competition."
1679,Aviva Centre,53867a5d498ef94dd152da4d,2014-05-29T00:07:57.000Z,Check out the tennis trophies and collectibles at the Rexall center! Priceless
1680,Aviva Centre,558311e0498e036fc2c70ff7,2015-06-18T18:45:52.000Z,Nice place for the York convocation 🎓
1681,Aviva Centre,55d1549d498e76f308a73d41,2015-08-17T03:27:25.000Z,To be renamed to Aviva centre
1682,Aviva Centre,4e18bfa32271b0e971ffaf12,2011-07-09T20:52:51.000Z,"Always tip your bartenders, they are only getting paid $8.90! :)"
1683,Lanna Mixed Martial Arts,4fbcf1d6e4b0d45a0943a06f,2012-05-23T14:19:02.000Z,great place to train
1684,Fit4Less,5334b54a498e8dee9672d1e9,2014-03-27T23:33:30.000Z,"It may not always be the cleanest, and weights may not always be put away. But for $10-20 a month (plus tanning!) it's a great deal for everything that you need ."
1685,Fit4Less,665216aed8a52b216d325d3a,2024-05-25T16:49:50.000Z,Got atmosphere and just the required equipment - good bang for your buck
1686,Fit4Less,51d614fc498ee77b09a537b1,2013-07-05T00:36:12.000Z,They have a juicebag alarm! A loud buzzer goes off when a meathead drops a weight. 😂
1687,Fit4Less,512595bbe4b0a874f49c1001,2013-02-21T03:34:19.000Z,"There are no water fountains here. Be prepared and brig your own. Oh and it is extremely dirty, no one puts weights away or even empty bottles or used paper."
1698,Max Revolution,4ec4e1a529c224ea7c26a277,2011-11-17T10:27:49.000Z,"Boot camp and spinning....great way to get in shape!  Owner, Derek, good guy!  Knows how to whip you in shape."
1699,Smart Fitness,511bff8ce4b075073d9af4b1,2013-02-13T21:03:08.000Z,Worst gym in the city. Owner is a complete moron. Told him I wanted to cancel membership. Continued to charge me for 5 months.  Hard to get ahold of and never answers emails. Members beware!
1709,Fit4Less,52645825498ea02333a15033,2013-10-20T22:24:37.000Z,"Cheap gym, no frills, weights and machines."
1710,Fit4Less,52ce0f98498e4adb095c665f,2014-01-09T02:55:20.000Z,"24 hours, no showers, no sauna, no towel service. $10/month"
1711,Columbus Centre Athletic Club,4fd75bc9e4b02e9f22bbe297,2012-06-12T15:10:01.000Z,Brimming with Italian culture and pride. Check out the gallery if you have a chance!
1712,Adrenalin Fitness,5466b075498ede886195c540,2014-11-15T01:46:29.000Z,"Good gym with a great gym atmosphere. Old equipment, but good variety. Open 24 hours and never too crowded."
1713,Adrenalin Fitness,5036cedde4b0e82a017a0784,2012-08-24T00:46:21.000Z,OK so making space for new equipment? I wanna see..as long as it's no more of those deploying space ship shuttles in the middle of the gym that no one uses and are a total waste of space!!
1714,Adrenalin Fitness,4f50559de4b06d23f6e98661,2012-03-02T05:07:41.000Z,The best time to go is between 1am and 4am.
1715,Adrenalin Fitness,4e296b4118384dd0a0ea797c,2011-07-22T12:21:21.000Z,DJ's combat boxing class is amazing!
1716,Adrenalin Fitness,4f4577f1e4b0c44efb55fed1,2012-02-22T23:19:13.000Z,Gym sucks don't bother with it
1724,Forest Hill Lofts,4d87dd4b1508a14398daec1d,2011-03-21T23:20:43.000Z,Close for cleaning everyday between 1:00pm and 1:30pm. All other times it's nothing but a peanut 24/7 365.
1726,Bikran Yoga Forest Hill,51684eed498e6b92181fde80,2013-04-12T18:14:05.000Z,"Wow had a class with Janice today, who is the owner, she is amazing! She pushes you, calls you out on the poses to do them right and I really feel healthy changes are on the way!"
1727,Bikran Yoga Forest Hill,5164774fe4b08b272c6c8b44,2013-04-09T20:17:19.000Z,"Finally made it through class! David was the instructor today. He was knowledgable, kind, motivating and fun! But afterwards what is with the tiny shower you have to share with other dudes???!!!"
1728,Bikran Yoga Forest Hill,515dbe99e4b0d28436b716f2,2013-04-04T17:55:37.000Z,"Unlike Moksha or Hot Yoga... Bikram is a torture chamber. It was my first class, 90mins and oh baby it is hot. What a challenge!"
1729,Bikran Yoga Forest Hill,62434040d786e32bab152e51,2022-03-29T17:22:08.000Z,The environment is very positive and the staff is very polite
1730,Bikran Yoga Forest Hill,51524bd3e4b005467cf0168e,2013-03-27T01:30:59.000Z,"Very thoughtful studio, and kind teacher"
1739,Gyros Gymnastics,4f3308e5e4b063260b27f921,2012-02-08T23:44:37.000Z,Great place for kids in competitive and non competitive gymnastics.
1740,Bodies 2 Envy Fitness Studio,56536fba38fa57a463131960,2015-11-23T19:57:46.000Z,"Bodies 2 Envy offers the very best for all your fitness and wellness needs. Established in 2003, our service and result oriented reputation is a step above the rest.   www.bodies2envy.com"
1834,MMA World Academy,50441528e4b03798688092e6,2012-09-03T02:25:44.000Z,"Great facility, and awesome instructors."
1835,Fit4Less,5dc108770017e50006a36f62,2019-11-05T05:28:23.000Z,You don’t have to wait around for equipment in the mornings and at night.
1836,Dioben Manor,4c65d975b80abe9af589cbe5,2010-08-13T23:47:01.000Z,"Since your so close to B, you should stop and say hi.  He is so super cute!"
1837,Present Truth Fitness,57c6f665cd10dd66df62daae,2016-08-31T15:23:17.000Z,Contact us for your FREE fitness and wellness consultation!
1838,Present Truth Fitness,57c6f678cd102cbf0f3cb1f8,2016-08-31T15:23:36.000Z,https://presenttruthfitness.com/
1839,Malvern Recreation Centre,521164fb11d28272debb0c95,2013-08-19T00:21:15.000Z,It's hot in here!!!
1840,BOSS Fitness,511b10bbe4b03acfa39a9cca,2013-02-13T04:04:11.000Z,Bring plenty water and a towel from now on!
1841,Fit4Less,64e3a9ab76c4da0ae361d8e6,2023-08-21T18:15:07.000Z,This was a GoodLife. Been to many goodlife’s before. This is one of the best Fit4Less’ to work out at. Why pay GoodLife prices?
1842,Goodlife Fitness,5192708e498e27c74bf6956a,2013-05-14T17:12:46.000Z,"Kaye is an amazing instructor! She challenges her class with a special grace about her. If you're looking for a challenge, Kaye is the instructor you are looking for!"
1843,Goodlife Fitness,5f0e9a3ca673cc0c7d5133f1,2020-07-15T05:55:08.000Z,"I took on a personal trainer here, and it was not worth it. I advise you to be very skeptical around their trainers, and to do your own research on each one before committing."
1844,Goodlife Fitness,540bd0ec498e6884094c3fc8,2014-09-07T03:28:44.000Z,They have a dedicated Hot Yoga room here. Hot!
1845,Goodlife Fitness,4fc7742ee4b01d7243c931b7,2012-05-31T13:37:50.000Z,Probably the sweetest gym I've worked out at 10/10.
1846,Goodlife Fitness,4f0b79f9e4b0986c5bf67b58,2012-01-09T23:36:25.000Z,"Best gym in the area, no problems what so ever"
1847,Goodlife Fitness,4cf417281d18a14380e363ec,2010-11-29T21:12:08.000Z,"Great trainers , nice energy"
1848,Goodlife Fitness,53eea5b2498e8365953ab274,2014-08-16T00:28:34.000Z,Nice to be here... a lot chiquitas..!! lol
1849,Goodlife Fitness,4d0101fc2685a35d76ddcb90,2010-12-09T16:21:16.000Z,"Check out the trainers , very passionate . You will get results"
1850,Goodlife Fitness,51cddc28498e20f4d54a8c22,2013-06-28T18:55:36.000Z,Free Wi-Fi !
1851,Goodlife Fitness,4d0aad4edd5fa1cde4c75489,2010-12-17T00:22:38.000Z,Yoga yoga run run~
1852,YMCA,519fc08c498e485b1ddc379d,2013-05-24T19:33:32.000Z,Best time to come is Sunday not that much people.
1853,YMCA,4f8b0a45e4b039b1468910a8,2012-04-15T17:49:57.000Z,Use a strong lock to avoid getting robbed.   Also not smart to leave cell with ringer on in locker.
1854,YMCA,51c08cbf498e22263fc09825,2013-06-18T16:37:19.000Z,Morning is the beat time to workout in ymca
1855,YMCA,505693a4e4b03ac263d24c01,2012-09-17T03:06:12.000Z,Membership plus ❤
1856,YMCA,4ae6f7c770c603bb60b88eb4,2009-10-27T13:38:15.000Z,"This place has four treadmills (the large ones) that are super popular, though the second one on the right is almost always broken."
1867,GoodLife Fitness Scarborough Town Centre Women's Only,4f4bd6ece4b0570c90bfa9d3,2012-02-27T19:18:04.000Z,"Immaculate facility. Great, well maintained machines, very approachable staff. My favourite Goodlife in the Toronto area."
1868,Mitra Hot Yoga,5521356b498e252eb3594f0d,2015-04-05T13:15:23.000Z,Overall the studio has gone downhill. Maria and Rachel are awesome instructors though!
1869,Mitra Hot Yoga,5470add6498e81fca7868030,2014-11-22T15:37:58.000Z,Bob (Tuesday evening) and Rachel (Sunday morning) are the best teachers!
1870,Mitra Hot Yoga,538e1a9e498e867dc0850935,2014-06-03T18:57:34.000Z,Moksha no more. Now switching to something called Mitra Yoga which cuts 15 minutes off the standard 90 minute moksha class. Management remains the same.
1871,Mitra Hot Yoga,4d90cb0ccb9b224b7efdb741,2011-03-28T17:53:16.000Z,Come take my class on Mondays at noon! You'll love it!!
1872,Mitra Hot Yoga,50951b17e4b0272e0f911c23,2012-11-03T13:24:39.000Z,A great stress reliever! And hot for winter!
1873,Mitra Hot Yoga,4dc3159f52b1e8f9f7993cc0,2011-05-05T21:24:47.000Z,Lululemon has a coupon for a free hot yoga class :)
1874,Mitra Hot Yoga,51e5e298498ef0c851483378,2013-07-17T00:17:28.000Z,BOB is the MAN!
1875,Mitra Hot Yoga,4dab46fe0437dccbd819e98c,2011-04-17T20:01:02.000Z,Zumba class with Andrina is so fun!
1876,Mitra Hot Yoga,4f9210d3e4b07dd26989b190,2012-04-21T01:43:47.000Z,Bring a towel. lol
1877,Mitra Hot Yoga,4d7280865f003704ea2ce1a0,2011-03-05T18:27:18.000Z,Saturday's noon class smells like Indian food
1878,Wynn Fitness Clubs,4fa9a835e4b0c8ba1f421b97,2012-05-08T23:11:49.000Z,Talk to the Sales Manager Rick... He's the best!
1879,Wynn Fitness Clubs,52a143eb498e9ade87f9d32e,2013-12-06T03:26:35.000Z,This gym is very good. I love the steam room !
1880,Wynn Fitness Clubs,52b91fae498e074e1a6f69cf,2013-12-24T05:46:22.000Z,Spacious showers!
1881,Body Form Fitness Studio,54ef94d1498e7588daa22fa1,2015-02-26T21:49:05.000Z,Joe is an awesome trainer
1892,LA Fitness,53adfc4a498eaf95ecab1988,2014-06-27T23:20:42.000Z,really like this place. They have anything you need and fun classes. My son loves being at kids club (stuff there is great). Have to work on my willpower with McDonald's next to it.
1893,LA Fitness,5113f6a7e4b03a1e72caf52a,2013-02-07T18:47:03.000Z,when your working out put your phone away this is not a social club this is a gym to work out in if you want to talk on your phone and socialize got to a god damn coffee shop
1894,LA Fitness,50ea28b3e4b0541e6f82ee91,2013-01-07T01:45:23.000Z,Bring your own Towel.. the club is nice and new for now!
1895,LA Fitness,51a3de3c498ea34bf681b733,2013-05-27T22:29:16.000Z,This gym has everything!
1896,LA Fitness,518066a1e4b0be9dc7a7bfac,2013-05-01T00:49:37.000Z,Cycle with Michael is the best cardio ever!!
1897,LA Fitness,53bd8795498efc76a8925d1c,2014-07-09T18:19:01.000Z,NO SOAP IN MOST OF THE SHOWERS!!!....really!!!
1898,LA Fitness,53e2a12a498e42353bb9cb0e,2014-08-06T21:42:02.000Z,Kickboxing💪
1899,LA Fitness,50db48b3e4b0e25355feb5b9,2012-12-26T18:57:55.000Z,Don Mills is history
1900,LA Fitness,55db8751498e7cacf11f4566,2015-08-24T21:06:25.000Z,No WiFi in here.
1901,Venice Fitness,51df2681498eba667372867f,2013-07-11T21:41:21.000Z,Best Sports Injury and Accidents Clinic in the city: hands down! Ask for Dr. Daramola
1904,Resistance Fitness,555e7ee5498e9548f562896e,2015-05-22T00:57:09.000Z,highly recommend this place...very clean....everybody puts away there weights! staff is very helpful.
1905,Resistance Fitness,57bb5d8b498edf364d363cda,2016-08-22T20:16:11.000Z,"This is a crappy gym, the owner will debit extra money from your account so be careful to read over your contract and pay attention to your bank account info. Be warned!"
1906,Resistance Fitness,53bf3d85498e327bdf309ef0,2014-07-11T01:27:33.000Z,"Love this place, highly recomend it to women!! Very organized & clean!! Yoga is my favourite!!"
1907,Variety Village,5281854d11d2a93486bf7556,2013-11-12T01:33:01.000Z,Excellent facilities for people with all abilities. Love it
1908,Variety Village,4d71794dbaf1a1cdb1364396,2011-03-04T23:44:13.000Z,Best fitness & family programs in the area for a great price. Terrific facilities AND fully integrated programs for all abilities. VV rocks.
1909,Variety Village,4eb9bb846c259b4ac3b78408,2011-11-08T23:30:12.000Z,Great place for kids and adults alike to become comfortable with people of all abilities.
1910,Variety Village,641cdf6dfb39a50eb50ddfe8,2023-03-23T23:23:25.000Z,the best gym/community center.
1911,Variety Village,641cdfe3e614ce65ce22ab8d,2023-03-23T23:25:23.000Z,best gym/community center
1912,Variety Village,4eb9bb6129c2dcd44175c7c5,2011-11-08T23:29:37.000Z,Great place for kids and adults alike to become co
1913,GoodLife Fitness Scarborough Kennedy and Lawrence,5b316fcbdb2aeb002ccd3bb6,2018-06-25T22:42:19.000Z,Great new location. It’s big with lots of squat racks. Do not have to wait around long for equipment.
1914,GoodLife Fitness Scarborough Kennedy and Lawrence,4dd27723d4c0febf0fe5e633,2011-05-17T13:24:51.000Z,Best free weight section in Toronto
1915,GoodLife Fitness Scarborough Kennedy and Lawrence,4d76b3211d7ab1f7cc5b8efb,2011-03-08T22:52:17.000Z,Great Zumba class on Wednesdays
1916,GoodLife Fitness Scarborough Kennedy and Lawrence,4e4af3ff18a808fd10f79c94,2011-08-16T22:49:35.000Z,Great spin class with Christine Cairns!
1917,GoodLife Fitness Scarborough Kennedy and Lawrence,4e2092ec18a88345f042220f,2011-07-15T19:20:12.000Z,"First they wouldn't give me a towel, then some blond rolled her eyes at me?  Scarborough never changes!"
1918,GoodLife Fitness Scarborough Kennedy and Lawrence,509852f3e4b054dd36461099,2012-11-05T23:59:47.000Z,Body pump rocks
1919,Agincourt Open Badminton Centre,5128da3de4b044f606081685,2013-02-23T15:03:25.000Z,"Avoid during winter! It's freezing! But otherwise, nice courts, high ceiling clearance, and BADMINTON !"
1920,Agincourt Open Badminton Centre,539d1d3511d25f9ab57a3f40,2014-06-15T04:12:37.000Z,Amazing place to break a few liters of sweat lolz thanks for the service :)
1921,Agincourt Open Badminton Centre,4e265b05aeb7663625331974,2011-07-20T04:35:17.000Z,Try the badminton
1922,Toronto Dance Industry,56400f99cd108c20842d144a,2015-11-09T03:14:33.000Z,"Dance lessons - tap, ballet, jazz and more. Shoes must be left near a room by the entrance. You are not allowed to bring it inside the whole building. Lots of rooms for dance classes."
1923,Kanama High Performance,5162ed0ee4b0e85bc2280000,2013-04-08T16:15:10.000Z,This is the place to be for Olympic-style weightlifting.
1924,AK Fitness,51477f33e4b0ee6562730bd8,2013-03-18T20:55:15.000Z,Solid diet and training for people of all walks of life
1937,Activgrind,546a1d14498eba54a2d4c450,2014-11-17T16:06:44.000Z,If you want  A+ Fitness & Wellness Center as well as a place to get Beautified Head to #Activgrind & #BeautyontheGrind You will not regret it and you will feel Amazing you owe it to Yourself  A.S.A.P
1938,ProTrainer Live,523b114611d20fa95c8591aa,2013-09-19T14:59:18.000Z,Ask for mike
1940,LA Fitness,5511c4c1498e9974194ba33a,2015-03-24T20:10:41.000Z,Great new gym. Great staff.
1941,Planet Fitness North Scarborough,5c69c34dab42d90039a82b4b,2019-02-17T20:25:49.000Z,"Open 24hrs 7days a week, very spacious, good equipment selection and great value for membership prices."
1942,Planet Fitness North Scarborough,61643116793cbd30de5ec246,2021-10-11T12:41:58.000Z,The membership fee not much compared to others!
1943,Passmore Fitness,4e4bdc5ea8097d9c84c0c67e,2011-08-17T15:21:02.000Z,MeiLan and David are a wealth of friendly information!!  Follow their advice and you'll see results in no time!!
1944,Fit4Less,5b489adcfe63bd002c7f3579,2018-07-13T12:28:12.000Z,"Great staff,  24 access"
1945,L'Amoreaux Swimming Pool,4e962f5c4901d620b7931c26,2011-10-13T00:22:52.000Z,One of the many great swimming pools the City of Toronto has to offer
1948,Bloor Street Boxing Gym,50e4d113e4b04aa9680bd104,2013-01-03T00:30:11.000Z,"Great gym! The boxing classes are great! Btw, Marky Mark works out here when he's in town!"
1949,Bloor Street Boxing Gym,4d239ffae704b60c02245aa9,2011-01-04T22:32:26.000Z,Upbeat boxing on Monday nights is a great class to start the week. Bring boxing gloves and wraps.
1950,Bloor Street Boxing Gym,5fb430072bd4c271e21dbf0c,2020-11-17T20:18:15.000Z,FITNESS & BOXING 24/7
1951,Bloor Street Boxing Gym,4bd762f070c603bb197599b4,2010-04-27T22:19:28.000Z,"Sign up for FREE 7 day trial, then if you decide to join before the week is up you get a FREE pair od boxing gloves."
1952,Bloor Street Boxing Gym,509e974ee4b0fe0aa554ba38,2012-11-10T18:05:02.000Z,"Great place but bring headphones, they play the worst music in the world."
1953,Bloor Street Boxing Gym,4e6aa4077d8b143eb7346b30,2011-09-09T23:40:55.000Z,"Boxing conditioning made me the happy, well balanced person I am today. :)"
1954,Bloor Street Boxing Gym,4bd7631e70c603bb227599b4,2010-04-27T22:20:14.000Z,Busy times (like most gyms in Toronto) are before work and after work.
1955,Bloor Street Boxing Gym,4b2080a770c603bb34558fb4,2009-12-10T05:01:27.000Z,In for a good workout. Great place to pick up sloots.
1956,Bloor Street Boxing Gym,4b5fb58070c603bbf4e790b4,2010-01-27T03:39:44.000Z,Too crowded
1957,Just 4 Fun Sporting Club,4fe37eb0e4b00c9c569bf23a,2012-06-21T20:06:08.000Z,Very good pickup soccer here on Wednesday nights from 8-10. $10 gets you in for 2 hours of high quality play. Indoor court is fantastic.
1958,Just 4 Fun Sporting Club,4f71222be4b0559c38cfe109,2012-03-27T02:12:59.000Z,They've started ticketing! Beware parking on the berm!
1959,Just 4 Fun Sporting Club,4da7a5bf6a2364c7a34370de,2011-04-15T01:56:15.000Z,This place is the sketchiest - bring your pepper spray
1960,Synergy Sports Medicine,51263534e4b053fc31539887,2013-02-21T14:54:44.000Z,These guys are awesome. On my way to getting all healed up!!!
1961,Social Dance Spot,532e2751498e366386cf921d,2014-03-23T00:14:09.000Z,"Dance lessons. Salsa, Bachata, Dancehall, etc..."
1962,Ontario School of Ballet & Related Arts,4d8e1b443bfef04d6e3b9086,2011-03-26T16:58:44.000Z,Careful not to trod on little ballerinas. It's crowded in there.
1963,Axe Capoeira Toronto,4e5447456284ed0e1c1417ca,2011-08-24T00:35:17.000Z,The fastest growing Capoeira academy in Toronto! Come train with Professor Paraiba and join the Axé community!
1974,Reebok,512d4cc2e4b0af9ec8021636,2013-02-27T00:01:06.000Z,"This place is awesome! I recommend training with Dan, he makes it hurt so good."
1975,Reebok,53e8bd2d498e2723802baaba,2014-08-11T12:55:09.000Z,Great CrossFit gym!
2001,Gyan Yoga,5404a547498e7bcfadd56d1d,2014-09-01T16:56:39.000Z,My go to yoga spot.  Awesome brothers who teach and even better feeling when I leave
2002,Gyan Yoga,4fae8b4ce4b047f11d2d7434,2012-05-12T16:09:48.000Z,Really enjoy Hot Yoga here and the teachers are awesome!
2003,Gyan Yoga,5119ad88e4b08ffa56c33742,2013-02-12T02:48:40.000Z,Very friendly staff. Good classes for releasing stress after work!
2004,Gyan Yoga,4e8dcd0d0039a26265676974,2011-10-06T15:45:17.000Z,"It's not bad, just not great. Good workout but very small space. One instructor is really rude and impatient to the clients. I wouldn't recommend it here, only tried it cause I have a group deal."
2005,Gyan Yoga,4e2df83a1f6ed9df9011b4a2,2011-07-25T23:11:54.000Z,"Amazing energy, great instructors!"
2006,Gyan Yoga,4f0fa2ede4b0297e54706584,2012-01-13T03:20:13.000Z,Very inspiring and challenging classes.
2007,Gyan Yoga,4dd98522cc3f75159f2ca78a,2011-05-22T21:50:26.000Z,Try doing two classes in one day!
2008,Gyan Yoga,5001cfcce4b07c8ae91f3b96,2012-07-14T20:00:12.000Z,DO NOT GO HERE! Tried to redeem voucher and staff was rude and argumentative. No wonder they have to advertise $8 classes on the back of street signs.
2009,Gyan Yoga,4e1ba84ed22de289c0bbeafa,2011-07-12T01:50:06.000Z,WORST YOGA PLACE EVER!!!! THEY ARE SO RUDE!! Do not come here!
2017,Trinity Yoga,4f6a62a2e4b01cb02d865003,2012-03-21T23:22:10.000Z,Awesome pay what you can Pilates classes on Wednesdays at 7:30! Pilatesforthepeople.ca
2020,Argonaut Rowing Club,4beb3bdf70c603bb4f409bb4,2010-05-12T23:38:07.000Z,Have some fun on the water this summer! Sign up for learn to row lessons at the Argonaut Rowing Club. Find out more at www.argonautrowingclub.com
2031,The Boulevard Club,508c5f6de4b06f6d19654629,2012-10-27T22:25:49.000Z,Try the $50 pizza! It's mediocre!
2032,The Boulevard Club,514de844e4b08d28168c3716,2013-03-23T17:37:08.000Z,Attended the CSCM AGM and presidents dinner last night..  great fun - fun evening
2033,The Boulevard Club,4b73357970c603bb8ff591b4,2010-02-10T22:38:49.000Z,Doubles last night. Singles tonight
2034,The Boulevard Club,4b3689f270c603bbd9988fb4,2009-12-26T22:10:58.000Z,Having fun....playing tennis again!
2035,The Boulevard Club,4b23c82570c603bbee5f8fb4,2009-12-12T16:43:17.000Z,Tennis tournament at the CLub
2036,The Boulevard Club,4b225b8e70c603bb165b8fb4,2009-12-11T14:47:42.000Z,Tennis tournament tonight
2037,The Boulevard Club,4b3688d470c603bbd6988fb4,2009-12-26T22:06:12.000Z,Ladder game!
2038,The Boulevard Club,4b3b645770c603bb7eaa8fb4,2009-12-30T14:31:51.000Z,Tennis with Pat!
2039,The Boulevard Club,4b23af5b70c603bbaa5f8fb4,2009-12-12T14:57:31.000Z,Tennis match
2051,Octopus Garden Yoga Centre,5803ea5838fafcb2adf5cb94,2016-10-16T21:00:08.000Z,"If you forget your water bottle, there are plastic glasses at Urban Herbivore & a filtered water fountain just for this purpose."
2052,Octopus Garden Yoga Centre,503685a4e4b053240d241ab9,2012-08-23T19:33:56.000Z,Nice clean space and change rooms. Definite hipster factor but yogic calm prevails.
2053,Octopus Garden Yoga Centre,55ecbbf3498e00033842ef1a,2015-09-06T22:19:31.000Z,Great spot to get bendy.
2054,Octopus Garden Yoga Centre,54985419498e6a3066596f6f,2014-12-22T17:25:45.000Z,Awesome yoga studio!
2055,Octopus Garden Yoga Centre,4eb93ebd4901cef9da21ce41,2011-11-08T14:37:49.000Z,Great for advanced yogis
2056,Pia Bouman School for Ballet and Creative Movement,5470ec15498e9d0d98b7be00,2014-11-22T20:03:33.000Z,"REVIEW: Theatreworks Productions', Paulo and Daphne ""A uniquely mapped out literary dram-com"""
